Date,Precipitation,Temperature ,Relative Humidity,Wind Speed 
5/9/2001,0,31.6,63.92,11.62
5/10/2001,0,31.49,67.12,6.53
5/11/2001,6.7,27.05,86.42,7.9
5/12/2001,29.8,27.05,87.96,3.21
5/13/2001,16.5,27.95,81.33,2.56
5/14/2001,52.7,26.15,94.04,7.82
5/15/2001,56.9,26.07,95.12,7.7
5/16/2001,86.1,25.72,94.75,20.5
5/17/2001,0,28.35,71.67,17.71
5/18/2001,0.3,28.42,72.96,14.48
5/19/2001,0.6,28.73,73.75,14.1
5/20/2001,0,29.57,67.75,18.88
5/21/2001,0,29.46,67.17,18.45
5/22/2001,0,30.03,65.12,22.68
5/23/2001,0,29.85,64.25,25.4
5/24/2001,0,29.78,63.83,23.86
5/25/2001,0,29.55,65.75,20.4
5/26/2001,2.7,30.55,65.96,14
5/27/2001,5.5,29.16,72.38,11.32
5/28/2001,0.3,28.54,71.67,9.59
5/29/2001,0,27.89,72.5,11.23
5/30/2001,0.1,29.23,72.29,14.09
5/31/2001,4.1,28.98,74.33,9.88
6/1/2001,1.4,28.63,73.62,8.06
6/2/2001,0,28.44,68.54,7.91
6/3/2001,0,28.87,70.54,6.47
6/4/2001,0.6,28.07,74.62,5.41
6/5/2001,0,28.61,70.79,11.58
6/6/2001,0.2,28.29,74.33,12.86
6/7/2001,0,28.62,70.62,10.28
6/8/2001,0,28.84,68.83,11.85
6/9/2001,0,29.26,64.79,13.13
6/10/2001,0,29.51,65.88,13.75
6/11/2001,0.6,29.11,69.21,13.11
6/12/2001,1.8,28.45,74.71,12.8
6/13/2001,8.3,28.31,77.17,16.62
6/14/2001,0,28.14,74.29,17.08
6/15/2001,1.1,28.71,73.54,12.43
6/16/2001,2.2,28.62,72.17,9.8
6/17/2001,0,29.27,68.33,12.45
6/18/2001,0.4,28.32,73.12,10.36
6/19/2001,3.1,28.23,76,13.79
6/20/2001,0.2,28.62,66.17,14.83
6/21/2001,2,29,67.17,12.8
6/22/2001,0.8,27.9,76.5,15.41
6/23/2001,2.1,27.64,78.29,21.52
6/24/2001,0,27.88,69.29,21.19
6/25/2001,0,28.49,67.62,20.3
6/26/2001,0,28.66,67.04,23.14
6/27/2001,0,28.04,69.79,22.3
6/28/2001,4.8,27.99,75.88,16.05
6/29/2001,1.7,27.55,75.21,19.97
6/30/2001,1.2,28.25,69.75,17.39
7/1/2001,0,29.26,62.46,23.45
7/2/2001,0.2,28.19,71.96,24.41
7/3/2001,1.4,28.72,64.92,21.29
7/4/2001,0,28.99,59.88,23.79
7/5/2001,0,28.2,63.71,30.06
7/6/2001,0,27.65,68.88,28.45
7/7/2001,0,28.35,68.33,27.65
7/8/2001,0,28.04,70.42,15.26
7/9/2001,3.1,26.99,81.17,9.73
7/10/2001,0.8,28.41,75.25,7.95
7/11/2001,0.8,28.57,77,10.23
7/12/2001,0.1,29.33,66.79,13.73
7/13/2001,0,28.77,68.33,20.02
7/14/2001,0,28.31,69.79,23.5
7/15/2001,0,28.15,71.46,23.21
7/16/2001,0,29.08,64.96,20.67
7/17/2001,0,28.88,65.46,22.62
7/18/2001,0,29.77,61.83,17.92
7/19/2001,0.1,29.69,65.12,14.22
7/20/2001,0.6,28.21,70.12,16.66
7/21/2001,0.6,25.93,84.83,17
7/22/2001,0,28.43,72.42,19.75
7/23/2001,0.1,28.54,70.21,11.61
7/24/2001,3,28.17,76.25,11.91
7/25/2001,0.5,29.16,69.62,15.91
7/26/2001,0,29.53,66.54,16.84
7/27/2001,0.5,28.88,68.29,16.47
7/28/2001,0.3,29.25,67.54,13.35
7/29/2001,5.8,27.93,80.29,11.6
7/30/2001,0,27.89,74.21,12.12
7/31/2001,0,29.73,65,12.45
8/1/2001,0.1,29.97,63.92,10.69
8/2/2001,0.4,29.92,68.38,7.39
8/3/2001,1.4,28.67,77.04,3.58
8/4/2001,5.3,26.58,87,4.83
8/5/2001,3.5,26.18,89.75,3.78
8/6/2001,0,26.77,78.92,19.85
8/7/2001,0.3,27.66,73.33,18.97
8/8/2001,1.5,27.06,80.17,18.14
8/9/2001,0,27.75,72.75,20.55
8/10/2001,0,28.24,69.71,20.63
8/11/2001,0,28.72,69.08,24.36
8/12/2001,3.3,27.03,78,18.05
8/13/2001,3.5,27.95,75.83,12.98
8/14/2001,1.2,26.82,81.29,10.31
8/15/2001,3.7,27.16,79.5,14.62
8/16/2001,4.2,27.13,79.67,16.32
8/17/2001,0.8,25.41,90.46,20.5
8/18/2001,25.4,24.08,95.5,19.65
8/19/2001,8.2,25.38,94.38,14.77
8/20/2001,8.6,26.44,90.42,6.08
8/21/2001,14.8,26.17,91.62,5.39
8/22/2001,8.5,26.8,87.12,12.23
8/23/2001,13.4,25.87,93.21,12.32
8/24/2001,2.8,26.74,86,14.89
8/25/2001,0,28.43,76.92,14.77
8/26/2001,3.3,26.99,85.88,15.09
8/27/2001,2.4,27.98,77.08,19.63
8/28/2001,0.2,28.4,72,20.42
8/29/2001,0.4,28.31,71.83,25.06
8/30/2001,0,28.35,74.17,26.03
8/31/2001,0.1,27.74,78.62,23.97
9/1/2001,0.2,28.15,76.04,16.2
9/2/2001,0.8,27.76,78.79,14.91
9/3/2001,0,27.88,75.17,17.15
9/4/2001,0.1,27.96,75.12,15.11
9/5/2001,0,27.85,75.17,16.47
9/6/2001,0,27.95,71.08,17.56
9/7/2001,0,28.88,69.79,14.63
9/8/2001,0,29.39,66.92,13.26
9/9/2001,0.3,28.54,64.29,18.87
9/10/2001,0,27.72,66.75,19.5
9/11/2001,0.1,27.86,71.67,16.68
9/12/2001,0.1,28.57,68.12,15.62
9/13/2001,0.1,28.15,71.04,10.33
9/14/2001,6.2,28.09,80.83,6.82
9/15/2001,4.9,28.11,78.58,7.85
9/16/2001,3.8,27.29,82.17,7.67
9/17/2001,2.2,26.89,82.75,8.23
9/18/2001,0,28.51,73.71,11.49
9/19/2001,0,28.44,73.92,15.18
9/20/2001,1.7,27.55,78.17,8.5
9/21/2001,0.4,27.65,76.67,5.01
9/22/2001,0.9,27.31,80.83,4.03
9/23/2001,9.5,26.22,88.54,2.12
9/24/2001,11.9,26.33,88.42,2.85
9/25/2001,19.5,26.41,90.17,2.54
9/26/2001,24.3,26.31,92.46,4.73
9/27/2001,12.4,25.74,93.42,5.34
9/28/2001,0,26.64,81.83,11.32
9/29/2001,0,27.06,78.12,12.44
9/30/2001,0,27.06,81.58,16.93
10/1/2001,0.8,26.49,86.38,14.7
10/2/2001,0.1,26.58,83.92,13.1
10/3/2001,2.1,26.25,86.25,9.98
10/4/2001,3,26.44,85.67,5.64
10/5/2001,0,27.08,78.71,11.58
10/6/2001,0.2,27.06,81.88,9.36
10/7/2001,0.6,27.08,80.25,8.65
10/8/2001,0,26.87,78.5,8.27
10/9/2001,0,27.19,77.12,9.01
10/10/2001,0.7,26.36,82.5,7.69
10/11/2001,8.1,25.52,90.71,9.93
10/12/2001,0.7,27.14,78.33,12.67
10/13/2001,5.7,26.3,87.5,10.64
10/14/2001,0,25.85,88.08,16.2
10/15/2001,0.4,26.07,82.67,16.37
10/16/2001,0,26.81,77.25,15.3
10/17/2001,0,25.54,83.71,17.89
10/18/2001,0.2,25.47,81.29,15.14
10/19/2001,0.9,26.83,80.33,14.3
10/20/2001,5.6,26.53,85.54,15.4
10/21/2001,14.2,26.36,85.75,13.64
10/22/2001,9.8,25.17,93.5,8.42
10/23/2001,13.8,25.33,93.58,12.06
10/24/2001,0.1,25.53,86.17,17.67
10/25/2001,0,26.17,79.71,20.06
10/26/2001,0.3,26.01,81.04,18.61
10/27/2001,0,27,78.96,19.17
10/28/2001,0,27.01,76.54,22.12
10/29/2001,0,26.87,72.79,24.31
10/30/2001,0,27.06,75.08,21.79
10/31/2001,5.1,26.62,78.08,20.52
11/1/2001,0.4,26.75,78.25,16.94
11/2/2001,1,27.25,75.62,18.63
11/3/2001,0,26.63,77.12,19.24
11/4/2001,0,26.65,74.96,22.59
11/5/2001,0,26.72,73.25,25.28
11/6/2001,0,26.89,72.12,25.05
11/7/2001,0,26.48,72.12,25.54
11/8/2001,0,27.1,67.96,26.74
11/9/2001,0,27.26,64.67,24.67
11/10/2001,0,26.8,70.79,9.6
11/11/2001,0,27.15,71.08,9.49
11/12/2001,0,25.15,78.92,14.14
11/13/2001,0,26.04,77.54,8.02
11/14/2001,0,26.33,77.96,17.56
11/15/2001,0,25.16,73.5,28.46
11/16/2001,0,25.04,67.29,30.31
11/17/2001,0,25.05,68.33,31.34
11/18/2001,0,25.53,68.88,32.08
11/19/2001,0,25.13,65.96,33.91
11/20/2001,0,23.94,67.79,31.14
11/21/2001,0,25.11,56.88,28.96
11/22/2001,0,24.61,64.75,25.91
11/23/2001,0,24.56,68.46,25.64
11/24/2001,0,24.43,68.96,25.93
11/25/2001,0,23.42,66.12,26.81
11/26/2001,0,23.53,64.21,27.2
11/27/2001,0,23.44,68.54,24.34
11/28/2001,0,24.94,72.79,21.85
11/29/2001,0,26.14,74.79,20.3
11/30/2001,0,26.07,72.29,21.3
12/1/2001,0,26.64,64.58,20.54
12/2/2001,0,26.14,65.29,22.49
12/3/2001,0,25.72,67.12,20.04
12/4/2001,0,26.31,67.29,22.59
12/5/2001,0,26.4,68.46,22.05
12/6/2001,0,26.86,64,22.68
12/7/2001,0,26.08,64.62,22.81
12/8/2001,0.5,26.24,73.62,10.74
12/9/2001,0.8,25.46,82.83,7.1
12/10/2001,0,25.58,81.04,4.53
12/11/2001,0,25.36,81.62,14.22
12/12/2001,0,26.33,71,20.99
12/13/2001,0,25.03,77.21,24.3
12/14/2001,0,25.78,70.67,31.78
12/15/2001,12.4,23.09,93.92,27.16
12/16/2001,12.6,24.93,83.38,22.35
12/17/2001,0,25.34,76.88,20.7
12/18/2001,0,26.31,71.17,24.09
12/19/2001,0,25.2,71.58,26.06
12/20/2001,0,25.72,68.83,27.54
12/21/2001,0,25.18,68.29,33.44
12/22/2001,0,23.91,67.42,37
12/23/2001,0,24.21,59.67,33.71
12/24/2001,0,24.09,60.29,31.97
12/25/2001,0,23.86,64.21,30.42
12/26/2001,0,24.81,68.88,28.93
12/27/2001,0,25.07,70.21,26.03
12/28/2001,0,24.56,71.46,28.61
12/29/2001,0,22.54,68.21,32.75
12/30/2001,0,21.6,68.96,28
12/31/2001,0,21.56,67.38,21.43
1/1/2002,0,22.68,68.83,21.82
1/2/2002,0,22.56,64.96,28.97
1/3/2002,0,23.42,60.75,30.51
1/4/2002,0,24.62,63.67,29.9
1/5/2002,0,24.03,71.25,29.43
1/6/2002,0,23.59,69.04,27.27
1/7/2002,0,23.8,67.04,30.1
1/8/2002,0,22.7,64.62,31.17
1/9/2002,0,23.25,60.96,30.29
1/10/2002,0,23.49,71.75,26.07
1/11/2002,0,23.31,72.58,23.86
1/12/2002,0,23.02,74.75,22.16
1/13/2002,0,23.52,74.21,21.92
1/14/2002,0,23.7,72.33,19.45
1/15/2002,0,25.47,72.79,19.04
1/16/2002,0,25.25,74.62,18.13
1/17/2002,0,25.99,72.21,17.69
1/18/2002,0,25.83,70.67,18.75
1/19/2002,0,26.16,73,20.77
1/20/2002,0,26.15,72.04,25.09
1/21/2002,0,25.48,69.33,29.95
1/22/2002,0,24.43,66.33,32.94
1/23/2002,0,23.8,66.42,32.3
1/24/2002,0,25.45,59.96,27.5
1/25/2002,0,25.5,70.71,21.75
1/26/2002,0,25.31,73.33,21.85
1/27/2002,0,25.53,69,25.2
1/28/2002,0,25.41,68.17,26.74
1/29/2002,0,24.35,66.25,32.23
1/30/2002,0,23.82,66.54,32.34
1/31/2002,0,22.65,66.92,29.17
2/1/2002,0,24.32,69.12,26.44
2/2/2002,0,24.3,67.04,28.32
2/3/2002,0,23.6,69,26.63
2/4/2002,0,24.61,67.42,22.21
2/5/2002,0,23.7,67.5,22.99
2/6/2002,0,23.71,69.62,22.31
2/7/2002,0,23.09,64.17,19.72
2/8/2002,0,23.39,61.04,18.38
2/9/2002,0,24.43,58.25,19.36
2/10/2002,0,25.31,64.54,24.53
2/11/2002,0,24.17,65.46,30.04
2/12/2002,0,24.32,66.83,28.95
2/13/2002,0,23.82,67.58,25.07
2/14/2002,0,23.84,66.79,23.35
2/15/2002,0,24.44,69.38,24.74
2/16/2002,0,24.78,65.25,26.32
2/17/2002,0,24.85,65.54,26.53
2/18/2002,0,25.3,63.92,25.84
2/19/2002,0,25.99,63.42,27.51
2/20/2002,0,26.33,63.04,27.18
2/21/2002,0,25.81,68.17,26.22
2/22/2002,0,26.18,67.08,25.34
2/23/2002,0,25.61,59.88,24.5
2/24/2002,0,25.18,58.46,25.38
2/25/2002,0,25.01,61.33,23.96
2/26/2002,0,24.8,63.12,23.69
2/27/2002,0,24.82,67.58,19.71
2/28/2002,0,24.86,67.58,17.79
3/1/2002,0,24.32,66.33,19.24
3/2/2002,0,24.16,66.88,20.89
3/3/2002,0,24.74,66.79,23.53
3/4/2002,0,24.48,68.42,21.62
3/5/2002,0,25.14,70.29,17.75
3/6/2002,0,25.78,65,27.37
3/7/2002,0,25.32,62.58,30.49
3/8/2002,0,25.37,64.71,29.63
3/9/2002,0,25.2,69.29,27.8
3/10/2002,0,25.08,70.88,24.8
3/11/2002,0,25.86,69.71,23.23
3/12/2002,0,25.21,67.5,21.96
3/13/2002,0,25.48,65.88,17.18
3/14/2002,0,26,66.38,9.82
3/15/2002,0,27.49,63.96,6.07
3/16/2002,0,27.55,62.46,5.98
3/17/2002,0,26.23,66.12,13.75
3/18/2002,0,26.32,59.75,28.9
3/19/2002,0,27.06,60.71,28.95
3/20/2002,0,27.37,64.17,25.12
3/21/2002,0,27.28,69.29,18.32
3/22/2002,0,27.83,68.75,7.71
3/23/2002,0,27.8,71.5,5.37
3/24/2002,0,29.43,54.04,5.63
3/25/2002,0,27.94,69.25,12.19
3/26/2002,0,27.52,69.25,10.97
3/27/2002,0,28.12,66.79,9.46
3/28/2002,0,27.71,69.5,11.51
3/29/2002,0,27.66,64.46,10.87
3/30/2002,0,26.7,63,13.25
3/31/2002,0,25.57,56.38,15.65
4/1/2002,0,25.48,61.67,19.66
4/2/2002,0,25.79,68.29,16.43
4/3/2002,0,26.38,63.67,8.93
4/4/2002,0,27.22,71.67,6.06
4/5/2002,0,27.83,64,7.45
4/6/2002,0,27.3,66.71,7.23
4/7/2002,0,27.82,71,6.61
4/8/2002,0,28.02,69.71,7.27
4/9/2002,0,28.14,71.17,7.34
4/10/2002,0,28.05,69.21,9.04
4/11/2002,0,27.46,66.04,17.67
4/12/2002,0,27.06,67.12,26.09
4/13/2002,0,27.18,67.04,24.81
4/14/2002,0,27.19,68.12,19.77
4/15/2002,0,27.65,70.33,11.29
4/16/2002,0,28.19,73.58,7.66
4/17/2002,0,28.01,73.08,10.3
4/18/2002,0,27.92,69.79,17.96
4/19/2002,0,27.71,69.96,20.8
4/20/2002,0,28.26,68.5,18.82
4/21/2002,0,27.73,73.21,13.55
4/22/2002,0,28.87,68.83,13.06
4/23/2002,0,28.38,69.79,15.88
4/24/2002,0,29.15,66.33,19.31
4/25/2002,0,28.11,66.96,20.01
4/26/2002,0,27.93,65.88,21.88
4/27/2002,0.1,27.84,70.88,19.2
4/28/2002,0,28.09,67.58,17.93
4/29/2002,0,27.99,66.38,17.04
4/30/2002,0,27.95,68.75,17.09
5/1/2002,0,28.35,70.21,18.18
5/2/2002,0,28.52,68.42,19.06
5/3/2002,0,28.62,68.54,21.27
5/4/2002,0,28.59,68.75,23
5/5/2002,0,28.78,68.25,21.53
5/6/2002,0,28.48,69.12,18.39
5/7/2002,0,28.39,72.17,15.6
5/8/2002,0,28.64,70.25,13.1
5/9/2002,0,28.8,68.62,12.49
5/10/2002,0,28.83,71.46,7.23
5/11/2002,0,29.19,70.54,6.94
5/12/2002,2.1,28.1,77.75,4.88
5/13/2002,1,28.58,74.12,4.54
5/14/2002,1.2,28.44,74.96,13.17
5/15/2002,0.4,29.39,67.75,14.23
5/16/2002,1.6,29.13,69.42,16.69
5/17/2002,0.2,30.2,66.83,16.82
5/18/2002,0.8,29.36,68.88,17.36
5/19/2002,0.3,29.58,67.67,18.46
5/20/2002,0.5,30.19,64.62,23.54
5/21/2002,0.2,30.95,61.83,25.29
5/22/2002,0,31.01,59.08,24.35
5/23/2002,0,30.26,63.58,19.94
5/24/2002,4.4,28.7,76.29,14.98
5/25/2002,0,27.25,71.71,13.47
5/26/2002,10.8,26.25,88.29,13.3
5/27/2002,9.5,25.51,88.71,17.98
5/28/2002,0.8,26.22,83.25,16.59
5/29/2002,0.9,27.64,76.38,14.54
5/30/2002,1.1,28.29,75.17,13.96
5/31/2002,0,30.11,65.62,16.63
6/1/2002,0,30.54,64.12,24.27
6/2/2002,0,30.56,64.67,23.82
6/3/2002,0.1,30.94,61.92,23.04
6/4/2002,0.2,29.09,70.92,23.39
6/5/2002,0,28.67,70.29,23.07
6/6/2002,0,28.32,72.92,21.91
6/7/2002,0.3,29.09,72.08,20.49
6/8/2002,0.4,29.31,69.96,21.04
6/9/2002,0,29.59,70.08,17.04
6/10/2002,0.2,28.82,74.08,10.65
6/11/2002,0,29.32,69.54,6.51
6/12/2002,0,29.74,63.62,6.33
6/13/2002,0,29.85,67.96,5.54
6/14/2002,0.2,28.85,70.75,4.33
6/15/2002,2.1,27.81,77,2.86
6/16/2002,4.6,28.11,77.79,3.86
6/17/2002,12.8,28.26,79.5,5.51
6/18/2002,3.5,26.5,86.75,10.45
6/19/2002,23.4,25.83,88.12,15.48
6/20/2002,2.5,27.4,80.17,13.38
6/21/2002,0.1,27.5,75.79,11.02
6/22/2002,0.7,27.08,79.08,11.79
6/23/2002,2.1,26.39,86.75,10.73
6/24/2002,14.7,26.63,89.17,11.9
6/25/2002,4.7,27.88,80.96,9.02
6/26/2002,3.7,27.38,81.21,10.58
6/27/2002,0.8,27.79,77.17,14.46
6/28/2002,1.1,27.93,77.83,13.68
6/29/2002,0.8,28.66,72.54,16.85
6/30/2002,0,27.92,74.58,19.01
7/1/2002,0.1,29.36,69.88,16.78
7/2/2002,1.1,28.9,72.38,15.24
7/3/2002,0.5,29.49,69.25,17.36
7/4/2002,0.4,29.56,63.79,22.17
7/5/2002,1.2,28.68,73.38,25.98
7/6/2002,0,28.56,73.42,30.7
7/7/2002,0,28.52,71.75,29.92
7/8/2002,0,29.58,68.17,30.34
7/9/2002,0,30.12,65.21,29.38
7/10/2002,0.5,29.45,69.42,27.57
7/11/2002,0,29.69,67.38,26.06
7/12/2002,0,29.39,69,26.78
7/13/2002,0.2,28.94,68.54,26.97
7/14/2002,0,29.21,66.46,29.3
7/15/2002,0,28.11,72.12,25.89
7/16/2002,0.3,27.66,75.5,20.89
7/17/2002,0.2,27.85,73.29,16.75
7/18/2002,0,29.12,66.25,19.92
7/19/2002,0,29.59,63.04,18.64
7/20/2002,0.2,28.74,66.38,17.98
7/21/2002,0,29.72,64.58,20.62
7/22/2002,0.1,30.52,56.96,17.17
7/23/2002,0.1,30.19,60.58,20.04
7/24/2002,0,30.55,56.92,25
7/25/2002,0.8,29.45,61.79,26.12
7/26/2002,0.3,29.94,63.21,25.04
7/27/2002,1.2,29.2,67.88,20.99
7/28/2002,0.1,27.22,79.17,22.99
7/29/2002,0,27.82,76.33,24.96
7/30/2002,0,28.51,71.21,22.6
7/31/2002,0,28.56,68.58,20.42
8/1/2002,0,29.33,69.21,19.33
8/2/2002,0,29.22,67.12,15.92
8/3/2002,0.3,29.91,62.58,18.13
8/4/2002,1.1,28.59,68.08,26.19
8/5/2002,0,28.34,69.21,26.91
8/6/2002,0.2,28.68,67.29,24.71
8/7/2002,3.2,27.4,79.88,19.95
8/8/2002,6.9,26.54,80.83,17.55
8/9/2002,0.3,28.19,69.25,11.36
8/10/2002,0.5,29.42,67.08,13.15
8/11/2002,0.6,28.65,71.54,17.54
8/12/2002,8,27.2,81.46,7.25
8/13/2002,39.4,25.29,94.54,10.82
8/14/2002,10.8,26.2,84.79,15.78
8/15/2002,4.3,24.03,92.33,18.37
8/16/2002,3.6,26.44,73.58,22.02
8/17/2002,3.4,25.02,81.29,25.4
8/18/2002,0.9,27.03,74.54,27.04
8/19/2002,1.1,25.7,86.96,28.81
8/20/2002,0,25.83,83.71,21.68
8/21/2002,7.9,24.64,94,15.99
8/22/2002,12.1,25.94,91.79,3.62
8/23/2002,5.4,26.48,87.08,3.27
8/24/2002,1,27.42,80.08,7.32
8/25/2002,0,27.61,78.08,8.76
8/26/2002,0.5,27.68,76,9.07
8/27/2002,0,28.07,74.04,11.56
8/28/2002,0,28.34,70.25,8.04
8/29/2002,1.1,27.84,77.71,5.39
8/30/2002,0.2,27.96,77.67,2.95
8/31/2002,0.9,27.19,81.04,7.73
9/1/2002,15.8,25.4,93.96,14.25
9/2/2002,2.7,26.15,86.75,17.39
9/3/2002,2.1,26.83,82.92,13.07
9/4/2002,4.9,26.17,87.54,13.9
9/5/2002,6,26.08,91.29,11.43
9/6/2002,3.7,26.6,87.33,10.38
9/7/2002,1,27.31,81.58,13.05
9/8/2002,3.4,27.19,83,9.19
9/9/2002,19.9,26.34,92.62,8.25
9/10/2002,2,26.92,83.62,5.13
9/11/2002,4.1,26.22,85.62,13.84
9/12/2002,0.3,25.6,86.38,19.48
9/13/2002,0,26.68,77.83,19.55
9/14/2002,0,27.67,72.33,22.97
9/15/2002,0,27.77,69.42,23.4
9/16/2002,0.2,27.5,71.88,26.32
9/17/2002,2.2,26.72,80.58,21.61
9/18/2002,2.1,26.85,83.62,13.14
9/19/2002,2.9,26.33,86.21,9
9/20/2002,16.7,26.7,87.38,4.86
9/21/2002,5.1,25.91,91.42,6.35
9/22/2002,3.1,25.13,96.08,4.07
9/23/2002,22.5,25.38,95.83,5.94
9/24/2002,9.7,25.01,94.88,10.56
9/25/2002,5.4,26.03,89.42,11.81
9/26/2002,0,27.36,80.71,7.47
9/27/2002,0,27.57,76.58,5.69
9/28/2002,0,27.4,74.75,10.14
9/29/2002,0,27.32,75.92,15.25
9/30/2002,0.5,27.21,78.42,12.02
10/1/2002,2.2,26.14,86.38,2.27
10/2/2002,7,26.08,89.5,5.49
10/3/2002,5.2,26.65,84.46,12.91
10/4/2002,0,26.37,83.25,11.05
10/5/2002,0,27.09,77.46,7.43
10/6/2002,0.4,26.89,82.79,4.35
10/7/2002,1.2,26.36,84.58,3.09
10/8/2002,2.5,26.82,79.12,15.62
10/9/2002,0,25.9,77.54,22.74
10/10/2002,0.1,26.94,71,18.12
10/11/2002,0,27.53,72.92,15.73
10/12/2002,4,26.3,86.33,4.65
10/13/2002,1,26.31,83.33,3.74
10/14/2002,1.8,26.12,87.58,4.36
10/15/2002,0,26.14,85.29,3.29
10/16/2002,0.6,26.05,85.54,6.47
10/17/2002,0,26.74,82.46,3.15
10/18/2002,0,27.3,76.71,4.69
10/19/2002,1.4,26.9,82.29,3.54
10/20/2002,0,27.47,76.83,4.76
10/21/2002,0,27.48,77.79,9.12
10/22/2002,0,27.29,77.21,13.05
10/23/2002,0,27.88,73.25,19.59
10/24/2002,0,26.99,72.75,22.39
10/25/2002,7.2,24.57,88.62,20.06
10/26/2002,0,26.26,81.75,14.66
10/27/2002,0,26.74,76.67,14.15
10/28/2002,0,26.53,78.58,12.71
10/29/2002,0,26.71,76.54,11.03
10/30/2002,0,27.02,76.21,10.88
10/31/2002,3.3,24.78,90.88,13.24
11/1/2002,0,26.6,78.29,14.36
11/2/2002,0.5,25.88,81.54,16.6
11/3/2002,0,26.44,72.71,26.5
11/4/2002,0,26.81,70.71,34.17
11/5/2002,0.2,24.68,73.67,28.86
11/6/2002,1.7,24.87,82.54,23.01
11/7/2002,1,25.12,85.25,17.93
11/8/2002,1.2,25.13,86.38,18.73
11/9/2002,0,26.68,74.92,25.7
11/10/2002,0,27.27,75.75,20.47
11/11/2002,3.3,25.85,88.83,16.27
11/12/2002,0,26.55,82.83,16.42
11/13/2002,0,26.71,78.08,17.01
11/14/2002,0,27.3,77.96,15.2
11/15/2002,0,26.81,79.25,10.41
11/16/2002,0,26.83,78.38,16.18
11/17/2002,0,26.99,75.04,22.89
11/18/2002,0,27.04,72.92,22.67
11/19/2002,0,27,73.29,22.88
11/20/2002,0,27.08,72.96,24.31
11/21/2002,0,25.98,81.04,20.6
11/22/2002,0,27.43,71.58,22.9
11/23/2002,0,27.45,70.38,22.18
11/24/2002,0,26.67,72.46,24.66
11/25/2002,0,25.43,70.58,28.08
11/26/2002,0,25.12,67.33,29.32
11/27/2002,0.6,23.95,74.42,26.47
11/28/2002,5.6,23.93,91.92,17.17
11/29/2002,3.1,24.38,89.12,17.62
11/30/2002,0,24.65,87.71,15.06
12/1/2002,0,25.71,79.42,17.35
12/2/2002,0,25.53,76.79,16.7
12/3/2002,0,25.86,73.62,18.21
12/4/2002,0.9,25.13,85.12,16.58
12/5/2002,0,24.89,85.17,16.23
12/6/2002,0,26.15,79.92,16.51
12/7/2002,0,26,79.75,18.1
12/8/2002,0,25.79,73.79,21.15
12/9/2002,0,24.7,71.12,30.88
12/10/2002,0,24.66,74.08,29.83
12/11/2002,0,25.81,71.17,26.21
12/12/2002,0,25.43,73.58,29.11
12/13/2002,0,25.17,76.46,28.68
12/14/2002,0,25.37,73.54,26.06
12/15/2002,0,25.89,71.21,25.15
12/16/2002,0,26.34,73.29,24.12
12/17/2002,0,25.87,76.21,22.55
12/18/2002,0,25.8,78.42,20.24
12/19/2002,0,25.91,78.79,19.38
12/20/2002,0,25.49,79.79,17.39
12/21/2002,0,26,78.96,15.4
12/22/2002,0,25.64,77.38,19.48
12/23/2002,0,25.57,75.83,22.86
12/24/2002,0,26.1,73.67,24.37
12/25/2002,0,26.34,71.5,27.32
12/26/2002,0,27.25,67.88,25.91
12/27/2002,0,25.48,71.79,27.14
12/28/2002,0,25.79,62,27.8
12/29/2002,0,26.25,65.42,26.74
12/30/2002,0,27.2,62.46,25.67
12/31/2002,0,25.37,68.79,26.03
1/1/2003,0,25.52,63.71,29.45
1/2/2003,0,24.3,68.83,28.66
1/3/2003,0,24.59,70.04,29.84
1/4/2003,0,23.98,72,29.04
1/5/2003,0,24.52,69.46,29.49
1/6/2003,0,25.71,67.29,25.71
1/7/2003,0,25.12,70.25,27.9
1/8/2003,0,22.58,68.71,26.82
1/9/2003,0,23.96,65.08,26.67
1/10/2003,0,25.81,62,28.54
1/11/2003,0,24.54,67.25,29.06
1/12/2003,0,23.04,70.46,27.75
1/13/2003,0,23.89,65,25.72
1/14/2003,0,26.07,66.08,23.23
1/15/2003,0,25.05,69.79,26.18
1/16/2003,0,25.6,63,27.27
1/17/2003,0,24.75,69.54,27.41
1/18/2003,0,24.49,69,27.64
1/19/2003,0,23.66,70.04,27.4
1/20/2003,0,23.53,73.5,22.62
1/21/2003,0,23.62,72.62,20.8
1/22/2003,0,24.24,70.88,16.79
1/23/2003,0,24.74,74.58,18.54
1/24/2003,0,24.12,72.58,20.45
1/25/2003,0,23.87,70.92,16.14
1/26/2003,0,23.79,63.21,13.97
1/27/2003,0,24.18,59.08,19.97
1/28/2003,0,23.67,65.58,31.06
1/29/2003,0,23.9,64.58,31.55
1/30/2003,0,25.96,61.12,27.31
1/31/2003,0,25.72,70.42,23.37
2/1/2003,0,25.82,74.04,24.46
2/2/2003,0,25.45,69.29,28.75
2/3/2003,0,23.72,66.38,30.17
2/4/2003,0,23.93,64.71,30.9
2/5/2003,0,23.19,61.21,33.86
2/6/2003,0,23.86,59.25,30.77
2/7/2003,0,24.08,65.08,22.33
2/8/2003,0,25.6,71.42,21.66
2/9/2003,0,25.99,73.42,21.6
2/10/2003,0,26.45,68,21.81
2/11/2003,0,26.6,68.71,23.49
2/12/2003,0,26.39,65.88,27.43
2/13/2003,0,26.79,66.88,27.61
2/14/2003,0,26.2,69.58,24.73
